class,Type,name,input,link,source_code
torch.nn.Softsign,class,,,https://pytorch.org/docs/stable/nn.html#torch.nn.Softsign,https://pytorch.org/docs/stable/_modules/torch/nn/modules/activation.html#Softsign
torch.nn.Tanh,class,,,https://pytorch.org/docs/stable/nn.html#torch.nn.Tanh,https://pytorch.org/docs/stable/_modules/torch/nn/modules/activation.html#Tanh
torch.nn.Tanhshrink,class,,,https://pytorch.org/docs/stable/nn.html#torch.nn.Tanhshrink,https://pytorch.org/docs/stable/_modules/torch/nn/modules/activation.html#Tanhshrink
torch.nn.Threshold,class,,"threshold,value,inplace=False",https://pytorch.org/docs/stable/nn.html#torch.nn.Threshold,https://pytorch.org/docs/stable/_modules/torch/nn/modules/activation.html#Threshold
torch.nn.Softmin,class,,dim=None,https://pytorch.org/docs/stable/nn.html#torch.nn.Softmin,https://pytorch.org/docs/stable/_modules/torch/nn/modules/activation.html#Softmin
torch.nn.Softmax,class,,dim=None,https://pytorch.org/docs/stable/nn.html#torch.nn.Softmax,https://pytorch.org/docs/stable/_modules/torch/nn/modules/activation.html#Softmax
torch.nn.Softmax2d,class,,,https://pytorch.org/docs/stable/nn.html#torch.nn.Softmax2d,https://pytorch.org/docs/stable/_modules/torch/nn/modules/activation.html#Softmax2d
torch.nn.LogSoftmax,class,,dim=None,https://pytorch.org/docs/stable/nn.html#torch.nn.LogSoftmax,https://pytorch.org/docs/stable/_modules/torch/nn/modules/activation.html#LogSoftmax
torch.nn.AdaptiveLogSoftmaxWithLoss,class,,"in_features,n_classes,cutoffs,div_value=4.0,head_bias=False",https://pytorch.org/docs/stable/nn.html#torch.nn.AdaptiveLogSoftmaxWithLoss,https://pytorch.org/docs/stable/_modules/torch/nn/modules/adaptive.html#AdaptiveLogSoftmaxWithLoss
torch.nn.AdaptiveLogSoftmaxWithLoss,method,log_prob,input,https://pytorch.org/docs/stable/nn.html#torch.nn.AdaptiveLogSoftmaxWithLoss.log_prob,https://pytorch.org/docs/stable/_modules/torch/nn/modules/adaptive.html#AdaptiveLogSoftmaxWithLoss.log_prob
torch.nn.AdaptiveLogSoftmaxWithLoss,method,predict,input,https://pytorch.org/docs/stable/nn.html#torch.nn.AdaptiveLogSoftmaxWithLoss.predict,https://pytorch.org/docs/stable/_modules/torch/nn/modules/adaptive.html#AdaptiveLogSoftmaxWithLoss.predict
torch.nn.BatchNorm1d,class,,"num_features,eps=1e-05,momentum=0.1,affine=True,track_running_stats=True",https://pytorch.org/docs/stable/nn.html#torch.nn.BatchNorm1d,https://pytorch.org/docs/stable/_modules/torch/nn/modules/batchnorm.html#BatchNorm1d
torch.nn.BatchNorm2d,class,,"num_features,eps=1e-05,momentum=0.1,affine=True,track_running_stats=True",https://pytorch.org/docs/stable/nn.html#torch.nn.BatchNorm2d,https://pytorch.org/docs/stable/_modules/torch/nn/modules/batchnorm.html#BatchNorm2d
torch.nn.BatchNorm3d,class,,"num_features,eps=1e-05,momentum=0.1,affine=True,track_running_stats=True",https://pytorch.org/docs/stable/nn.html#torch.nn.BatchNorm3d,https://pytorch.org/docs/stable/_modules/torch/nn/modules/batchnorm.html#BatchNorm3d
torch.nn.GroupNorm,class,,"num_groups,num_channels,eps=1e-05,affine=True",https://pytorch.org/docs/stable/nn.html#torch.nn.GroupNorm,https://pytorch.org/docs/stable/_modules/torch/nn/modules/normalization.html#GroupNorm
torch.nn.SyncBatchNorm,class,,"num_features,eps=1e-05,momentum=0.1,affine=True,track_running_stats=True,process_group=None",https://pytorch.org/docs/stable/nn.html#torch.nn.SyncBatchNorm,https://pytorch.org/docs/stable/_modules/torch/nn/modules/batchnorm.html#SyncBatchNorm
torch.nn.SyncBatchNorm,method,convert_sync_batchnorm,"module,process_group=None",https://pytorch.org/docs/stable/nn.html#torch.nn.SyncBatchNorm.convert_sync_batchnorm,https://pytorch.org/docs/stable/_modules/torch/nn/modules/batchnorm.html#SyncBatchNorm.convert_sync_batchnorm
torch.nn.InstanceNorm1d,class,,"num_features,eps=1e-05,momentum=0.1,affine=False,track_running_stats=False",https://pytorch.org/docs/stable/nn.html#torch.nn.InstanceNorm1d,https://pytorch.org/docs/stable/_modules/torch/nn/modules/instancenorm.html#InstanceNorm1d
torch.nn.InstanceNorm2d,class,,"num_features,eps=1e-05,momentum=0.1,affine=False,track_running_stats=False",https://pytorch.org/docs/stable/nn.html#torch.nn.InstanceNorm2d,https://pytorch.org/docs/stable/_modules/torch/nn/modules/instancenorm.html#InstanceNorm2d
torch.nn.InstanceNorm3d,class,,"num_features,eps=1e-05,momentum=0.1,affine=False,track_running_stats=False",https://pytorch.org/docs/stable/nn.html#torch.nn.InstanceNorm3d,https://pytorch.org/docs/stable/_modules/torch/nn/modules/instancenorm.html#InstanceNorm3d
torch.nn.LayerNorm,class,,"normalized_shape,eps=1e-05,elementwise_affine=True",https://pytorch.org/docs/stable/nn.html#torch.nn.LayerNorm,https://pytorch.org/docs/stable/_modules/torch/nn/modules/normalization.html#LayerNorm
torch.nn.LocalResponseNorm,class,,"size,alpha=0.0001,beta=0.75,k=1.0",https://pytorch.org/docs/stable/nn.html#torch.nn.LocalResponseNorm,https://pytorch.org/docs/stable/_modules/torch/nn/modules/normalization.html#LocalResponseNorm
torch.nn.RNNBase,class,,"mode,input_size,hidden_size,num_layers=1,bias=True,batch_first=False,dropout=0.0,bidirectional=False",https://pytorch.org/docs/stable/nn.html#torch.nn.RNNBase,https://pytorch.org/docs/stable/_modules/torch/nn/modules/rnn.html#RNNBase
torch.nn.RNNBase,method,flatten_parameters,,https://pytorch.org/docs/stable/nn.html#torch.nn.RNNBase.flatten_parameters,https://pytorch.org/docs/stable/_modules/torch/nn/modules/rnn.html#RNNBase.flatten_parameters
torch.nn.RNN,class,,"*args,**kwargs",https://pytorch.org/docs/stable/nn.html#torch.nn.RNN,https://pytorch.org/docs/stable/_modules/torch/nn/modules/rnn.html#RNN
torch.nn.LSTM,class,,"*args,**kwargs",https://pytorch.org/docs/stable/nn.html#torch.nn.LSTM,https://pytorch.org/docs/stable/_modules/torch/nn/modules/rnn.html#LSTM
torch.nn.GRU,class,,"*args,**kwargs",https://pytorch.org/docs/stable/nn.html#torch.nn.GRU,https://pytorch.org/docs/stable/_modules/torch/nn/modules/rnn.html#GRU
torch.nn.RNNCell,class,,"input_size,hidden_size,bias=True,nonlinearity='tanh'",https://pytorch.org/docs/stable/nn.html#torch.nn.RNNCell,https://pytorch.org/docs/stable/_modules/torch/nn/modules/rnn.html#RNNCell
torch.nn.LSTMCell,class,,"input_size,hidden_size,bias=True",https://pytorch.org/docs/stable/nn.html#torch.nn.LSTMCell,https://pytorch.org/docs/stable/_modules/torch/nn/modules/rnn.html#LSTMCell
torch.nn.GRUCell,class,,"input_size,hidden_size,bias=True",https://pytorch.org/docs/stable/nn.html#torch.nn.GRUCell,https://pytorch.org/docs/stable/_modules/torch/nn/modules/rnn.html#GRUCell
torch.nn.Transformer,class,,"d_model=512,nhead=8,num_encoder_layers=6,num_decoder_layers=6,dim_feedforward=2048,dropout=0.1,activation='relu',custom_encoder=None,custom_decoder=None",https://pytorch.org/docs/stable/nn.html#torch.nn.Transformer,https://pytorch.org/docs/stable/_modules/torch/nn/modules/transformer.html#Transformer
torch.nn.Transformer,method,forward,"src,tgt,src_mask=None,tgt_mask=None,memory_mask=None,src_key_padding_mask=None,tgt_key_padding_mask=None,memory_key_padding_mask=None",https://pytorch.org/docs/stable/nn.html#torch.nn.Transformer.forward,https://pytorch.org/docs/stable/_modules/torch/nn/modules/transformer.html#Transformer.forward
torch.nn.Transformer,method,generate_square_subsequent_mask,sz,https://pytorch.org/docs/stable/nn.html#torch.nn.Transformer.generate_square_subsequent_mask,https://pytorch.org/docs/stable/_modules/torch/nn/modules/transformer.html#Transformer.generate_square_subsequent_mask
torch.nn.TransformerEncoder,class,,"encoder_layer,num_layers,norm=None",https://pytorch.org/docs/stable/nn.html#torch.nn.TransformerEncoder,https://pytorch.org/docs/stable/_modules/torch/nn/modules/transformer.html#TransformerEncoder
torch.nn.TransformerEncoder,method,forward,"src,mask=None,src_key_padding_mask=None",https://pytorch.org/docs/stable/nn.html#torch.nn.TransformerEncoder.forward,https://pytorch.org/docs/stable/_modules/torch/nn/modules/transformer.html#TransformerEncoder.forward
torch.nn.TransformerDecoder,class,,"decoder_layer,num_layers,norm=None",https://pytorch.org/docs/stable/nn.html#torch.nn.TransformerDecoder,https://pytorch.org/docs/stable/_modules/torch/nn/modules/transformer.html#TransformerDecoder
torch.nn.TransformerDecoder,method,forward,"tgt,memory,tgt_mask=None,memory_mask=None,tgt_key_padding_mask=None,memory_key_padding_mask=None",https://pytorch.org/docs/stable/nn.html#torch.nn.TransformerDecoder.forward,https://pytorch.org/docs/stable/_modules/torch/nn/modules/transformer.html#TransformerDecoder.forward
torch.nn.TransformerEncoderLayer,class,,"d_model,nhead,dim_feedforward=2048,dropout=0.1,activation='relu'",https://pytorch.org/docs/stable/nn.html#torch.nn.TransformerEncoderLayer,https://pytorch.org/docs/stable/_modules/torch/nn/modules/transformer.html#TransformerEncoderLayer
torch.nn.TransformerEncoderLayer,method,forward,"src,src_mask=None,src_key_padding_mask=None",https://pytorch.org/docs/stable/nn.html#torch.nn.TransformerEncoderLayer.forward,https://pytorch.org/docs/stable/_modules/torch/nn/modules/transformer.html#TransformerEncoderLayer.forward
torch.nn.TransformerDecoderLayer,class,,"d_model,nhead,dim_feedforward=2048,dropout=0.1,activation='relu'",https://pytorch.org/docs/stable/nn.html#torch.nn.TransformerDecoderLayer,https://pytorch.org/docs/stable/_modules/torch/nn/modules/transformer.html#TransformerDecoderLayer
torch.nn.TransformerDecoderLayer,method,forward,"tgt,memory,tgt_mask=None,memory_mask=None,tgt_key_padding_mask=None,memory_key_padding_mask=None",https://pytorch.org/docs/stable/nn.html#torch.nn.TransformerDecoderLayer.forward,https://pytorch.org/docs/stable/_modules/torch/nn/modules/transformer.html#TransformerDecoderLayer.forward
torch.nn.Identity,class,,"*args,**kwargs",https://pytorch.org/docs/stable/nn.html#torch.nn.Identity,https://pytorch.org/docs/stable/_modules/torch/nn/modules/linear.html#Identity
torch.nn.Linear,class,,"in_features,out_features,bias=True",https://pytorch.org/docs/stable/nn.html#torch.nn.Linear,https://pytorch.org/docs/stable/_modules/torch/nn/modules/linear.html#Linear
torch.nn.Bilinear,class,,"in1_features,in2_features,out_features,bias=True",https://pytorch.org/docs/stable/nn.html#torch.nn.Bilinear,https://pytorch.org/docs/stable/_modules/torch/nn/modules/linear.html#Bilinear
torch.nn.Dropout,class,,"p=0.5,inplace=False",https://pytorch.org/docs/stable/nn.html#torch.nn.Dropout,https://pytorch.org/docs/stable/_modules/torch/nn/modules/dropout.html#Dropout
torch.nn.Dropout2d,class,,"p=0.5,inplace=False",https://pytorch.org/docs/stable/nn.html#torch.nn.Dropout2d,https://pytorch.org/docs/stable/_modules/torch/nn/modules/dropout.html#Dropout2d
torch.nn.Dropout3d,class,,"p=0.5,inplace=False",https://pytorch.org/docs/stable/nn.html#torch.nn.Dropout3d,https://pytorch.org/docs/stable/_modules/torch/nn/modules/dropout.html#Dropout3d
torch.nn.AlphaDropout,class,,"p=0.5,inplace=False",https://pytorch.org/docs/stable/nn.html#torch.nn.AlphaDropout,https://pytorch.org/docs/stable/_modules/torch/nn/modules/dropout.html#AlphaDropout
torch.nn.Embedding,class,,"num_embeddings,embedding_dim,padding_idx=None,max_norm=None,norm_type=2.0,scale_grad_by_freq=False,sparse=False,_weight=None",https://pytorch.org/docs/stable/nn.html#torch.nn.Embedding,https://pytorch.org/docs/stable/_modules/torch/nn/modules/sparse.html#Embedding
torch.nn.Embedding,method,from_pretrained,"embeddings,freeze=True,padding_idx=None,max_norm=None,norm_type=2.0,scale_grad_by_freq=False,sparse=False",https://pytorch.org/docs/stable/nn.html#torch.nn.Embedding.from_pretrained,https://pytorch.org/docs/stable/_modules/torch/nn/modules/sparse.html#Embedding.from_pretrained
torch.nn.EmbeddingBag,class,,"num_embeddings,embedding_dim,max_norm=None,norm_type=2.0,scale_grad_by_freq=False,mode='mean',sparse=False,_weight=None",https://pytorch.org/docs/stable/nn.html#torch.nn.EmbeddingBag,https://pytorch.org/docs/stable/_modules/torch/nn/modules/sparse.html#EmbeddingBag
torch.nn.EmbeddingBag,method,from_pretrained,"embeddings,freeze=True,max_norm=None,norm_type=2.0,scale_grad_by_freq=False,mode='mean',sparse=False",https://pytorch.org/docs/stable/nn.html#torch.nn.EmbeddingBag.from_pretrained,https://pytorch.org/docs/stable/_modules/torch/nn/modules/sparse.html#EmbeddingBag.from_pretrained
torch.nn.CosineSimilarity,class,,"dim=1,eps=1e-08",https://pytorch.org/docs/stable/nn.html#torch.nn.CosineSimilarity,https://pytorch.org/docs/stable/_modules/torch/nn/modules/distance.html#CosineSimilarity
torch.nn.PairwiseDistance,class,,"p=2.0,eps=1e-06,keepdim=False",https://pytorch.org/docs/stable/nn.html#torch.nn.PairwiseDistance,https://pytorch.org/docs/stable/_modules/torch/nn/modules/distance.html#PairwiseDistance
torch.nn.L1Loss,class,,"size_average=None,reduce=None,reduction='mean'",https://pytorch.org/docs/stable/nn.html#torch.nn.L1Loss,https://pytorch.org/docs/stable/_modules/torch/nn/modules/loss.html#L1Loss
torch.nn.MSELoss,class,,"size_average=None,reduce=None,reduction='mean'",https://pytorch.org/docs/stable/nn.html#torch.nn.MSELoss,https://pytorch.org/docs/stable/_modules/torch/nn/modules/loss.html#MSELoss
torch.nn.CrossEntropyLoss,class,,"weight=None,size_average=None,ignore_index=-100,reduce=None,reduction='mean'",https://pytorch.org/docs/stable/nn.html#torch.nn.CrossEntropyLoss,https://pytorch.org/docs/stable/_modules/torch/nn/modules/loss.html#CrossEntropyLoss
torch.nn.CTCLoss,class,,"blank=0,reduction='mean',zero_infinity=False",https://pytorch.org/docs/stable/nn.html#torch.nn.CTCLoss,https://pytorch.org/docs/stable/_modules/torch/nn/modules/loss.html#CTCLoss
torch.nn.NLLLoss,class,,"weight=None,size_average=None,ignore_index=-100,reduce=None,reduction='mean'",https://pytorch.org/docs/stable/nn.html#torch.nn.NLLLoss,https://pytorch.org/docs/stable/_modules/torch/nn/modules/loss.html#NLLLoss
torch.nn.PoissonNLLLoss,class,,"log_input=True,full=False,size_average=None,eps=1e-08,reduce=None,reduction='mean'",https://pytorch.org/docs/stable/nn.html#torch.nn.PoissonNLLLoss,https://pytorch.org/docs/stable/_modules/torch/nn/modules/loss.html#PoissonNLLLoss
torch.nn.KLDivLoss,class,,"size_average=None,reduce=None,reduction='mean'",https://pytorch.org/docs/stable/nn.html#torch.nn.KLDivLoss,https://pytorch.org/docs/stable/_modules/torch/nn/modules/loss.html#KLDivLoss
torch.nn.BCELoss,class,,"weight=None,size_average=None,reduce=None,reduction='mean'",https://pytorch.org/docs/stable/nn.html#torch.nn.BCELoss,https://pytorch.org/docs/stable/_modules/torch/nn/modules/loss.html#BCELoss
torch.nn.BCEWithLogitsLoss,class,,"weight=None,size_average=None,reduce=None,reduction='mean',pos_weight=None",https://pytorch.org/docs/stable/nn.html#torch.nn.BCEWithLogitsLoss,https://pytorch.org/docs/stable/_modules/torch/nn/modules/loss.html#BCEWithLogitsLoss
torch.nn.MarginRankingLoss,class,,"margin=0.0,size_average=None,reduce=None,reduction='mean'",https://pytorch.org/docs/stable/nn.html#torch.nn.MarginRankingLoss,https://pytorch.org/docs/stable/_modules/torch/nn/modules/loss.html#MarginRankingLoss
torch.nn.HingeEmbeddingLoss,class,,"margin=1.0,size_average=None,reduce=None,reduction='mean'",https://pytorch.org/docs/stable/nn.html#torch.nn.HingeEmbeddingLoss,https://pytorch.org/docs/stable/_modules/torch/nn/modules/loss.html#HingeEmbeddingLoss
torch.nn.MultiLabelMarginLoss,class,,"size_average=None,reduce=None,reduction='mean'",https://pytorch.org/docs/stable/nn.html#torch.nn.MultiLabelMarginLoss,https://pytorch.org/docs/stable/_modules/torch/nn/modules/loss.html#MultiLabelMarginLoss
torch.nn.SmoothL1Loss,class,,"size_average=None,reduce=None,reduction='mean'",https://pytorch.org/docs/stable/nn.html#torch.nn.SmoothL1Loss,https://pytorch.org/docs/stable/_modules/torch/nn/modules/loss.html#SmoothL1Loss
torch.nn.SoftMarginLoss,class,,"size_average=None,reduce=None,reduction='mean'",https://pytorch.org/docs/stable/nn.html#torch.nn.SoftMarginLoss,https://pytorch.org/docs/stable/_modules/torch/nn/modules/loss.html#SoftMarginLoss
torch.nn.MultiLabelSoftMarginLoss,class,,"weight=None,size_average=None,reduce=None,reduction='mean'",https://pytorch.org/docs/stable/nn.html#torch.nn.MultiLabelSoftMarginLoss,https://pytorch.org/docs/stable/_modules/torch/nn/modules/loss.html#MultiLabelSoftMarginLoss
torch.nn.CosineEmbeddingLoss,class,,"margin=0.0,size_average=None,reduce=None,reduction='mean'",https://pytorch.org/docs/stable/nn.html#torch.nn.CosineEmbeddingLoss,https://pytorch.org/docs/stable/_modules/torch/nn/modules/loss.html#CosineEmbeddingLoss
torch.nn.MultiMarginLoss,class,,"p=1,margin=1.0,weight=None,size_average=None,reduce=None,reduction='mean'",https://pytorch.org/docs/stable/nn.html#torch.nn.MultiMarginLoss,https://pytorch.org/docs/stable/_modules/torch/nn/modules/loss.html#MultiMarginLoss
torch.nn.TripletMarginLoss,class,,"margin=1.0,p=2.0,eps=1e-06,swap=False,size_average=None,reduce=None,reduction='mean'",https://pytorch.org/docs/stable/nn.html#torch.nn.TripletMarginLoss,https://pytorch.org/docs/stable/_modules/torch/nn/modules/loss.html#TripletMarginLoss
torch.nn.PixelShuffle,class,,upscale_factor,https://pytorch.org/docs/stable/nn.html#torch.nn.PixelShuffle,https://pytorch.org/docs/stable/_modules/torch/nn/modules/pixelshuffle.html#PixelShuffle
torch.nn.Upsample,class,,"size=None,scale_factor=None,mode='nearest',align_corners=None",https://pytorch.org/docs/stable/nn.html#torch.nn.Upsample,https://pytorch.org/docs/stable/_modules/torch/nn/modules/upsampling.html#Upsample
torch.nn.UpsamplingNearest2d,class,,"size=None,scale_factor=None",https://pytorch.org/docs/stable/nn.html#torch.nn.UpsamplingNearest2d,https://pytorch.org/docs/stable/_modules/torch/nn/modules/upsampling.html#UpsamplingNearest2d
torch.nn.UpsamplingBilinear2d,class,,"size=None,scale_factor=None",https://pytorch.org/docs/stable/nn.html#torch.nn.UpsamplingBilinear2d,https://pytorch.org/docs/stable/_modules/torch/nn/modules/upsampling.html#UpsamplingBilinear2d
torch.nn.DataParallel,class,,"module,device_ids=None,output_device=None,dim=0",https://pytorch.org/docs/stable/nn.html#torch.nn.DataParallel,https://pytorch.org/docs/stable/_modules/torch/nn/parallel/data_parallel.html#DataParallel
torch.nn.parallel.DistributedDataParallel,class,,"module,device_ids=None,output_device=None,dim=0,broadcast_buffers=True,process_group=None,bucket_cap_mb=25,find_unused_parameters=False,check_reduction=False",https://pytorch.org/docs/stable/nn.html#torch.nn.parallel.DistributedDataParallel,https://pytorch.org/docs/stable/_modules/torch/nn/parallel/distributed.html#DistributedDataParallel
torch.nn.parallel.DistributedDataParallel,method,no_sync,,https://pytorch.org/docs/stable/nn.html#torch.nn.parallel.DistributedDataParallel.no_sync,https://pytorch.org/docs/stable/_modules/torch/nn/parallel/distributed.html#DistributedDataParallel.no_sync
torch.nn.utils.prune.BasePruningMethod,class,,,https://pytorch.org/docs/stable/nn.html#torch.nn.utils.prune.BasePruningMethod,https://pytorch.org/docs/stable/_modules/torch/nn/utils/prune.html#BasePruningMethod
torch.nn.utils.prune.BasePruningMethod,method,apply,"module,name,*args,**kwargs",https://pytorch.org/docs/stable/nn.html#torch.nn.utils.prune.BasePruningMethod.apply,https://pytorch.org/docs/stable/_modules/torch/nn/utils/prune.html#BasePruningMethod.apply
torch.nn.utils.prune.BasePruningMethod,method,apply_mask,module,https://pytorch.org/docs/stable/nn.html#torch.nn.utils.prune.BasePruningMethod.apply_mask,https://pytorch.org/docs/stable/_modules/torch/nn/utils/prune.html#BasePruningMethod.apply_mask
torch.nn.utils.prune.BasePruningMethod,method,compute_mask,"t,default_mask",https://pytorch.org/docs/stable/nn.html#torch.nn.utils.prune.BasePruningMethod.compute_mask,https://pytorch.org/docs/stable/_modules/torch/nn/utils/prune.html#BasePruningMethod.compute_mask
torch.nn.utils.prune.BasePruningMethod,method,prune,"t,default_mask=None",https://pytorch.org/docs/stable/nn.html#torch.nn.utils.prune.BasePruningMethod.prune,https://pytorch.org/docs/stable/_modules/torch/nn/utils/prune.html#BasePruningMethod.prune
torch.nn.utils.prune.BasePruningMethod,method,remove,module,https://pytorch.org/docs/stable/nn.html#torch.nn.utils.prune.BasePruningMethod.remove,https://pytorch.org/docs/stable/_modules/torch/nn/utils/prune.html#BasePruningMethod.remove
torch.nn.utils.prune.PruningContainer,class,,*args,https://pytorch.org/docs/stable/nn.html#torch.nn.utils.prune.PruningContainer,https://pytorch.org/docs/stable/_modules/torch/nn/utils/prune.html#PruningContainer
torch.nn.utils.prune.PruningContainer,method,add_pruning_method,method,https://pytorch.org/docs/stable/nn.html#torch.nn.utils.prune.PruningContainer.add_pruning_method,https://pytorch.org/docs/stable/_modules/torch/nn/utils/prune.html#PruningContainer.add_pruning_method
torch.nn.utils.prune.PruningContainer,method,apply,"module,name,*args,**kwargs",https://pytorch.org/docs/stable/nn.html#torch.nn.utils.prune.PruningContainer.apply,
torch.nn.utils.prune.PruningContainer,method,apply_mask,module,https://pytorch.org/docs/stable/nn.html#torch.nn.utils.prune.PruningContainer.apply_mask,
torch.nn.utils.prune.PruningContainer,method,compute_mask,"t,default_mask",https://pytorch.org/docs/stable/nn.html#torch.nn.utils.prune.PruningContainer.compute_mask,https://pytorch.org/docs/stable/_modules/torch/nn/utils/prune.html#PruningContainer.compute_mask
torch.nn.utils.prune.PruningContainer,method,prune,"t,default_mask=None",https://pytorch.org/docs/stable/nn.html#torch.nn.utils.prune.PruningContainer.prune,
torch.nn.utils.prune.PruningContainer,method,remove,module,https://pytorch.org/docs/stable/nn.html#torch.nn.utils.prune.PruningContainer.remove,
torch.nn.utils.prune.Identity,class,,,https://pytorch.org/docs/stable/nn.html#torch.nn.utils.prune.Identity,https://pytorch.org/docs/stable/_modules/torch/nn/utils/prune.html#Identity
torch.nn.utils.prune.Identity,method,apply,"module,name",https://pytorch.org/docs/stable/nn.html#torch.nn.utils.prune.Identity.apply,https://pytorch.org/docs/stable/_modules/torch/nn/utils/prune.html#Identity.apply
torch.nn.utils.prune.Identity,method,apply_mask,module,https://pytorch.org/docs/stable/nn.html#torch.nn.utils.prune.Identity.apply_mask,
torch.nn.utils.prune.Identity,method,prune,"t,default_mask=None",https://pytorch.org/docs/stable/nn.html#torch.nn.utils.prune.Identity.prune,
torch.nn.utils.prune.Identity,method,remove,module,https://pytorch.org/docs/stable/nn.html#torch.nn.utils.prune.Identity.remove,
torch.nn.utils.prune.RandomUnstructured,class,,amount,https://pytorch.org/docs/stable/nn.html#torch.nn.utils.prune.RandomUnstructured,https://pytorch.org/docs/stable/_modules/torch/nn/utils/prune.html#RandomUnstructured
torch.nn.utils.prune.RandomUnstructured,method,apply,"module,name,amount",https://pytorch.org/docs/stable/nn.html#torch.nn.utils.prune.RandomUnstructured.apply,https://pytorch.org/docs/stable/_modules/torch/nn/utils/prune.html#RandomUnstructured.apply
torch.nn.utils.prune.RandomUnstructured,method,apply_mask,module,https://pytorch.org/docs/stable/nn.html#torch.nn.utils.prune.RandomUnstructured.apply_mask,
torch.nn.utils.prune.RandomUnstructured,method,prune,"t,default_mask=None",https://pytorch.org/docs/stable/nn.html#torch.nn.utils.prune.RandomUnstructured.prune,
torch.nn.utils.prune.RandomUnstructured,method,remove,module,https://pytorch.org/docs/stable/nn.html#torch.nn.utils.prune.RandomUnstructured.remove,
torch.nn.utils.prune.L1Unstructured,class,,amount,https://pytorch.org/docs/stable/nn.html#torch.nn.utils.prune.L1Unstructured,https://pytorch.org/docs/stable/_modules/torch/nn/utils/prune.html#L1Unstructured
torch.nn.utils.prune.L1Unstructured,method,apply,"module,name,amount",https://pytorch.org/docs/stable/nn.html#torch.nn.utils.prune.L1Unstructured.apply,https://pytorch.org/docs/stable/_modules/torch/nn/utils/prune.html#L1Unstructured.apply
torch.nn.utils.prune.L1Unstructured,method,apply_mask,module,https://pytorch.org/docs/stable/nn.html#torch.nn.utils.prune.L1Unstructured.apply_mask,
torch.nn.utils.prune.L1Unstructured,method,prune,"t,default_mask=None",https://pytorch.org/docs/stable/nn.html#torch.nn.utils.prune.L1Unstructured.prune,
torch.nn.utils.prune.L1Unstructured,method,remove,module,https://pytorch.org/docs/stable/nn.html#torch.nn.utils.prune.L1Unstructured.remove,
torch.nn.utils.prune.RandomStructured,class,,"amount,dim=-1",https://pytorch.org/docs/stable/nn.html#torch.nn.utils.prune.RandomStructured,https://pytorch.org/docs/stable/_modules/torch/nn/utils/prune.html#RandomStructured
torch.nn.utils.prune.RandomStructured,method,apply,"module,name,amount,dim=-1",https://pytorch.org/docs/stable/nn.html#torch.nn.utils.prune.RandomStructured.apply,https://pytorch.org/docs/stable/_modules/torch/nn/utils/prune.html#RandomStructured.apply
torch.nn.utils.prune.RandomStructured,method,apply_mask,module,https://pytorch.org/docs/stable/nn.html#torch.nn.utils.prune.RandomStructured.apply_mask,
torch.nn.utils.prune.RandomStructured,method,compute_mask,"t,default_mask",https://pytorch.org/docs/stable/nn.html#torch.nn.utils.prune.RandomStructured.compute_mask,https://pytorch.org/docs/stable/_modules/torch/nn/utils/prune.html#RandomStructured.compute_mask
torch.nn.utils.prune.RandomStructured,method,prune,"t,default_mask=None",https://pytorch.org/docs/stable/nn.html#torch.nn.utils.prune.RandomStructured.prune,
torch.nn.utils.prune.RandomStructured,method,remove,module,https://pytorch.org/docs/stable/nn.html#torch.nn.utils.prune.RandomStructured.remove,
torch.nn.utils.prune.LnStructured,class,,"amount,n,dim=-1",https://pytorch.org/docs/stable/nn.html#torch.nn.utils.prune.LnStructured,https://pytorch.org/docs/stable/_modules/torch/nn/utils/prune.html#LnStructured
torch.nn.utils.prune.LnStructured,method,apply,"module,name,amount,n,dim",https://pytorch.org/docs/stable/nn.html#torch.nn.utils.prune.LnStructured.apply,https://pytorch.org/docs/stable/_modules/torch/nn/utils/prune.html#LnStructured.apply
torch.nn.utils.prune.LnStructured,method,apply_mask,module,https://pytorch.org/docs/stable/nn.html#torch.nn.utils.prune.LnStructured.apply_mask,
torch.nn.utils.prune.LnStructured,method,compute_mask,"t,default_mask",https://pytorch.org/docs/stable/nn.html#torch.nn.utils.prune.LnStructured.compute_mask,https://pytorch.org/docs/stable/_modules/torch/nn/utils/prune.html#LnStructured.compute_mask
torch.nn.utils.prune.LnStructured,method,prune,"t,default_mask=None",https://pytorch.org/docs/stable/nn.html#torch.nn.utils.prune.LnStructured.prune,
torch.nn.utils.prune.LnStructured,method,remove,module,https://pytorch.org/docs/stable/nn.html#torch.nn.utils.prune.LnStructured.remove,
torch.nn.utils.prune.CustomFromMask,class,,mask,https://pytorch.org/docs/stable/nn.html#torch.nn.utils.prune.CustomFromMask,https://pytorch.org/docs/stable/_modules/torch/nn/utils/prune.html#CustomFromMask
torch.nn.utils.prune.CustomFromMask,method,apply,"module,name,mask",https://pytorch.org/docs/stable/nn.html#torch.nn.utils.prune.CustomFromMask.apply,https://pytorch.org/docs/stable/_modules/torch/nn/utils/prune.html#CustomFromMask.apply
torch.nn.utils.prune.CustomFromMask,method,apply_mask,module,https://pytorch.org/docs/stable/nn.html#torch.nn.utils.prune.CustomFromMask.apply_mask,
torch.nn.utils.prune.CustomFromMask,method,prune,"t,default_mask=None",https://pytorch.org/docs/stable/nn.html#torch.nn.utils.prune.CustomFromMask.prune,
